0,1,2
1.5546531789004803,0.5928598530218006,6.07532175257802
2.423999896273017,0.5928598530218006,6.07532175257802
1.5546531789004803,0.8472325706388801,6.07532175257802
1.5546531789004803,0.5928598530218006,2.625605845823884
1.5546531789004803,0.8472325706388801,2.625605845823884
2.423999896273017,0.5928598530218006,2.625605845823884
2.423999896273017,0.8472325706388801,6.07532175257802
2.423999896273017,0.8472325706388801,2.625605845823884
6.914629619568586,0.34645374335348605,3.996420092880726
6.287045767530799,0.34645374335348605,3.996420092880726
6.914629619568586,0.422709743604064,3.996420092880726
6.914629619568586,0.34645374335348605,9.255006751045585
6.914629619568586,0.422709743604064,9.255006751045585
6.287045767530799,0.34645374335348605,9.255006751045585
6.287045767530799,0.422709743604064,3.996420092880726
6.287045767530799,0.422709743604064,9.255006751045585
7.940495032817125,0.7620814160443843,8.170503443107009
3.901025140658021,0.7620814160443843,8.170503443107009
7.940495032817125,0.13400023333728314,8.170503443107009
7.940495032817125,0.7620814160443843,6.98718479834497
7.940495032817125,0.13400023333728314,6.98718479834497
3.901025140658021,0.7620814160443843,6.98718479834497
3.901025140658021,0.13400023333728314,8.170503443107009
3.901025140658021,0.13400023333728314,6.98718479834497
3.6538602598011494,0.02454625567421317,1.7535381112247705
9.888137960806489,0.02454625567421317,1.7535381112247705
3.6538602598011494,0.5778576406743378,1.7535381112247705
3.6538602598011494,0.02454625567421317,1.1336527857929468
3.6538602598011494,0.5778576406743378,1.1336527857929468
9.888137960806489,0.02454625567421317,1.1336527857929468
9.888137960806489,0.5778576406743378,1.7535381112247705
9.888137960806489,0.5778576406743378,1.1336527857929468
4.352610819041729,0.9916227871738374,2.90614390745759
8.238329868763685,0.9916227871738374,2.90614390745759
4.352610819041729,0.7139882853999734,2.90614390745759
4.352610819041729,0.9916227871738374,4.286542218178511
4.352610819041729,0.7139882853999734,4.286542218178511
8.238329868763685,0.9916227871738374,4.286542218178511
8.238329868763685,0.7139882853999734,2.90614390745759
8.238329868763685,0.7139882853999734,4.286542218178511
9.751339815557003,0.2436906879581511,7.17475812882185
2.972652595490217,0.2436906879581511,7.17475812882185
9.751339815557003,0.02856633353047073,7.17475812882185
9.751339815557003,0.2436906879581511,7.593841180205345
9.751339815557003,0.02856633353047073,7.593841180205345
2.972652595490217,0.2436906879581511,7.593841180205345
2.972652595490217,0.02856633353047073,7.17475812882185
2.972652595490217,0.02856633353047073,7.593841180205345
5.1524364948272705,0.6639031996577979,0.030627837404608727
5.594268515706062,0.6639031996577979,0.030627837404608727
5.1524364948272705,0.31316731113009155,0.030627837404608727
5.1524364948272705,0.6639031996577979,6.106618046760559
5.1524364948272705,0.31316731113009155,6.106618046760559
5.594268515706062,0.6639031996577979,6.106618046760559
5.594268515706062,0.31316731113009155,0.030627837404608727
5.594268515706062,0.31316731113009155,6.106618046760559
0.8264388144016266,0.4148420497402549,9.8830331210047
0.6948456913232803,0.4148420497402549,9.8830331210047
0.8264388144016266,0.9869864613190293,9.8830331210047
0.8264388144016266,0.4148420497402549,2.013989742845297
0.8264388144016266,0.9869864613190293,2.013989742845297
0.6948456913232803,0.4148420497402549,2.013989742845297
0.6948456913232803,0.9869864613190293,9.8830331210047
0.6948456913232803,0.9869864613190293,2.013989742845297
