0,1,2
0.08617800576612353,3135.5922996997833,1.411298262886703
0.12877599491737782,3135.5922996997833,1.411298262886703
0.08617800576612353,3875.5856600403786,1.411298262886703
0.08617800576612353,3135.5922996997833,0.8938408768735826
0.08617800576612353,3875.5856600403786,0.8938408768735826
0.12877599491737782,3135.5922996997833,0.8938408768735826
0.12877599491737782,3875.5856600403786,1.411298262886703
0.12877599491737782,3875.5856600403786,0.8938408768735826
0.34881685135886076,2418.774526119232,1.0994630139321089
0.31806524260900915,2418.774526119232,1.0994630139321089
0.34881685135886076,2640.6101632118225,1.0994630139321089
0.34881685135886076,2418.774526119232,1.8882510126568377
0.34881685135886076,2640.6101632118225,1.8882510126568377
0.31806524260900915,2418.774526119232,1.8882510126568377
0.31806524260900915,2640.6101632118225,1.0994630139321089
0.31806524260900915,2640.6101632118225,1.8882510126568377
0.39908425660803915,3627.873210310936,1.7255755164660513
0.20115023189224304,3627.873210310936,1.7255755164660513
0.39908425660803915,1800.7279515266418,1.7255755164660513
0.39908425660803915,3627.873210310936,1.5480777197517455
0.39908425660803915,1800.7279515266418,1.5480777197517455
0.20115023189224304,3627.873210310936,1.5480777197517455
0.20115023189224304,1800.7279515266418,1.7255755164660513
0.20115023189224304,1800.7279515266418,1.5480777197517455
0.18903915273025632,1482.3163801431656,0.7630307166837156
0.49451876007951795,1482.3163801431656,0.7630307166837156
0.18903915273025632,3091.949500143528,0.7630307166837156
0.18903915273025632,1482.3163801431656,0.670047917868942
0.18903915273025632,3091.949500143528,0.670047917868942
0.49451876007951795,1482.3163801431656,0.670047917868942
0.49451876007951795,3091.949500143528,0.7630307166837156
0.49451876007951795,3091.949500143528,0.670047917868942
0.22327793013304473,4295.629926323891,0.9359215861186385
0.41367816356942055,4295.629926323891,0.9359215861186385
0.22327793013304473,3487.965921163559,0.9359215861186385
0.22327793013304473,4295.629926323891,1.1429813327267766
0.22327793013304473,3487.965921163559,1.1429813327267766
0.41367816356942055,4295.629926323891,1.1429813327267766
0.41367816356942055,3487.965921163559,0.9359215861186385
0.41367816356942055,3487.965921163559,1.1429813327267766
0.4878156509622931,2119.8274558782578,1.5762137193232775
0.15565997717902064,2119.8274558782578,1.5762137193232775
0.4878156509622931,1494.0111520886421,1.5762137193232775
0.4878156509622931,2119.8274558782578,1.6390761770308018
0.4878156509622931,1494.0111520886421,1.6390761770308018
0.15565997717902064,2119.8274558782578,1.6390761770308018
0.15565997717902064,1494.0111520886421,1.5762137193232775
0.15565997717902064,1494.0111520886421,1.6390761770308018
0.26246938824653626,3342.2638535499573,0.5045941756106913
0.2841191572695971,3342.2638535499573,0.5045941756106913
0.26246938824653626,2321.9412687420845,0.5045941756106913
0.26246938824653626,3342.2638535499573,1.4159927070140839
0.26246938824653626,2321.9412687420845,1.4159927070140839
0.2841191572695971,3342.2638535499573,1.4159927070140839
0.2841191572695971,2321.9412687420845,0.5045941756106913
0.2841191572695971,2321.9412687420845,1.4159927070140839
0.0504955019056797,2617.722326517105,1.982454968150705
0.044047438874840736,2617.722326517105,1.982454968150705
0.0504955019056797,4282.142432928085,1.982454968150705
0.0504955019056797,2617.722326517105,0.8020984614267945
0.0504955019056797,4282.142432928085,0.8020984614267945
0.044047438874840736,2617.722326517105,0.8020984614267945
0.044047438874840736,4282.142432928085,1.982454968150705
0.044047438874840736,4282.142432928085,0.8020984614267945
